frame.time_relative,frame.time_delta,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len,tcp.stream,tcp.seq,tcp.ack,tcp.flags.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.reset
0.001190083,0.000002292,54,127.0.0.1,127.0.0.1,493,46688,0,120,1,1,False,True,False,True
0.001200041,0.000009958,58,127.0.0.1,127.0.0.1,46688,605,0,121,0,0,True,False,False,False
0.001202166,0.000002125,54,127.0.0.1,127.0.0.1,605,46688,0,121,1,1,False,True,False,True
0.001205875,0.000003709,58,127.0.0.1,127.0.0.1,46688,763,0,122,0,0,True,False,False,False
0.001207666,0.000001791,54,127.0.0.1,127.0.0.1,763,46688,0,122,1,1,False,True,False,True
0.001211875,0.000004209,58,127.0.0.1,127.0.0.1,46688,816,0,123,0,0,True,False,False,False
0.001213500,0.000001625,54,127.0.0.1,127.0.0.1,816,46688,0,123,1,1,False,True,False,True
0.001217583,0.000004083,58,127.0.0.1,127.0.0.1,46688,1740,0,124,0,0,True,False,False,False
0.001219250,0.000001667,54,127.0.0.1,127.0.0.1,1740,46688,0,124,1,1,False,True,False,True
0.001223083,0.000003833,58,127.0.0.1,127.0.0.1,46688,753,0,125,0,0,True,False,False,False
0.001224958,0.000001875,54,127.0.0.1,127.0.0.1,753,46688,0,125,1,1,False,True,False,True
0.001228750,0.000003792,58,127.0.0.1,127.0.0.1,46688,740,0,126,0,0,True,False,False,False
0.001230416,0.000001666,54,127.0.0.1,127.0.0.1,740,46688,0,126,1,1,False,True,False,True
0.001234833,0.000004417,58,127.0.0.1,127.0.0.1,46688,1685,0,127,0,0,True,False,False,False
0.001237000,0.000002167,54,127.0.0.1,127.0.0.1,1685,46688,0,127,1,1,False,True,False,True
0.001240416,0.000003416,58,127.0.0.1,127.0.0.1,46688,1033,0,128,0,0,True,False,False,False
0.001242208,0.000001792,54,127.0.0.1,127.0.0.1,1033,46688,0,128,1,1,False,True,False,True
0.001247000,0.000004792,58,127.0.0.1,127.0.0.1,46688,983,0,129,0,0,True,False,False,False
0.001248625,0.000001625,54,127.0.0.1,127.0.0.1,983,46688,0,129,1,1,False,True,False,True
0.001252166,0.000003541,58,127.0.0.1,127.0.0.1,46688,722,0,130,0,0,True,False,False,False
