flow_id,src_ip,src_port,dst_ip,dst_port,protocol,packet_count,bytes_total,bytes_mean,bytes_std,bytes_min,bytes_max,iat_mean,iat_std,iat_min,iat_max,first_seen,last_seen,duration,tcp_fin_count,tcp_syn_count,tcp_rst_count,tcp_psh_count,tcp_ack_count,tcp_urg_count,tcp_ece_count,tcp_cwr_count
127.0.0.1-8000-127.0.0.1-45884-tcp,127.0.0.1,8000,127.0.0.1,45884,tcp,6,2205,367.5,661.0614948701823,66,1711,6.648633333333333e-05,0.00015022213819496335,1.625e-06,0.000373083,0.540127417,0.5406075,0.00048008300000002,1,1,0,2,6,0,0,0
127.0.0.1-45898-127.0.0.1-8000-tcp,127.0.0.1,45898,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0005903331666666666,0.001414284677969385,1.5e-06,0.003477167,0.544084667,0.544545958,0.0004612910000000303,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-45898-tcp,127.0.0.1,8000,127.0.0.1,45898,tcp,6,2205,367.5,661.0614948701823,66,1711,6.699316666666667e-05,0.0001504238580816443,1.834e-06,0.000374,0.544088542,0.544551458,0.0004629160000000354,1,1,0,2,6,0,0,0
127.0.0.1-45900-127.0.0.1-8000-tcp,127.0.0.1,45900,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0006325278333333334,0.001515568157169504,1.833e-06,0.003726084,0.548277542,0.548862917,0.0005853749999999991,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-45900-tcp,127.0.0.1,8000,127.0.0.1,45900,tcp,6,2205,367.5,661.0614948701823,66,1711,8.721533333333333e-05,0.0001960726640097152,1.959e-06,0.000487375,0.548282292,0.548869917,0.0005876249999999805,1,1,0,2,6,0,0,0
127.0.0.1-45910-127.0.0.1-8000-tcp,127.0.0.1,45910,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0006568403333333333,0.0015771540166299126,1.625e-06,0.003876125,0.552746042,0.553352083,0.0006060410000000571,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-45910-tcp,127.0.0.1,8000,127.0.0.1,45910,tcp,6,2205,367.5,661.0614948701823,66,1711,9.118733333333333e-05,0.00020693097596219534,2.25e-06,0.000513541,0.552751833,0.553358083,0.0006062500000000304,1,1,0,2,6,0,0,0
127.0.0.1-45920-127.0.0.1-8000-tcp,127.0.0.1,45920,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0006174235,0.0014517066609252365,1.417e-06,0.003580042,0.556938125,0.557531375,0.0005932500000001006,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-45920-tcp,127.0.0.1,8000,127.0.0.1,45920,tcp,6,2205,367.5,661.0614948701823,66,1711,7.902799999999999e-05,0.0001797998969020839,1.709e-06,0.000446,0.556941875,0.557536792,0.0005949169999999171,1,1,0,2,6,0,0,0
127.0.0.1-45926-127.0.0.1-8000-tcp,127.0.0.1,45926,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0006277291666666666,0.001498428021121524,1.75e-06,0.00368625,0.561223042,0.561894917,0.0006718750000000995,1,1,0,1,5,0,0,0
