frame.time_relative,frame.time_delta,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,udp.length
0.170142769,0.000005916,66,127.0.0.1,127.0.0.1,46194,8000,0x0010,
0.170176935,0.000034166,163,127.0.0.1,127.0.0.1,46194,8000,0x0018,
0.170179602,0.000002667,66,127.0.0.1,127.0.0.1,8000,46194,0x0010,
0.170781588,0.000601986,222,127.0.0.1,127.0.0.1,8000,46194,0x0018,
0.170789338,0.000007750,66,127.0.0.1,127.0.0.1,46194,8000,0x0010,
0.170799463,0.000010125,1711,127.0.0.1,127.0.0.1,8000,46194,0x0018,
0.170801421,0.000001958,66,127.0.0.1,127.0.0.1,46194,8000,0x0010,
0.170814296,0.000012875,66,127.0.0.1,127.0.0.1,8000,46194,0x0011,
0.170833879,0.000019583,66,127.0.0.1,127.0.0.1,46194,8000,0x0011,
0.170839754,0.000005875,66,127.0.0.1,127.0.0.1,8000,46194,0x0010,
0.177272984,0.006433230,74,127.0.0.1,127.0.0.1,46196,8000,0x0002,
0.177281109,0.000008125,74,127.0.0.1,127.0.0.1,8000,46196,0x0012,
0.177286567,0.000005458,66,127.0.0.1,127.0.0.1,46196,8000,0x0010,
0.177317900,0.000031333,163,127.0.0.1,127.0.0.1,46196,8000,0x0018,
0.177320233,0.000002333,66,127.0.0.1,127.0.0.1,8000,46196,0x0010,
0.177878471,0.000558238,222,127.0.0.1,127.0.0.1,8000,46196,0x0018,
0.177892637,0.000014166,66,127.0.0.1,127.0.0.1,46196,8000,0x0010,
0.177902804,0.000010167,1711,127.0.0.1,127.0.0.1,8000,46196,0x0018,
0.177904970,0.000002166,66,127.0.0.1,127.0.0.1,46196,8000,0x0010,
0.177917762,0.000012792,66,127.0.0.1,127.0.0.1,8000,46196,0x0011,
0.177938219,0.000020457,66,127.0.0.1,127.0.0.1,46196,8000,0x0011,
0.177944594,0.000006375,66,127.0.0.1,127.0.0.1,8000,46196,0x0010,
0.181873756,0.003929162,74,127.0.0.1,127.0.0.1,46212,8000,0x0002,
0.181879214,0.000005458,74,127.0.0.1,127.0.0.1,8000,46212,0x0012,
0.181883589,0.000004375,66,127.0.0.1,127.0.0.1,46212,8000,0x0010,
0.181915755,0.000032166,163,127.0.0.1,127.0.0.1,46212,8000,0x0018,
0.181917672,0.000001917,66,127.0.0.1,127.0.0.1,8000,46212,0x0010,
0.182465493,0.000547821,222,127.0.0.1,127.0.0.1,8000,46212,0x0018,
0.182475034,0.000009541,66,127.0.0.1,127.0.0.1,46212,8000,0x0010,
0.182485117,0.000010083,1711,127.0.0.1,127.0.0.1,8000,46212,0x0018,
0.182487284,0.000002167,66,127.0.0.1,127.0.0.1,46212,8000,0x0010,
0.182500242,0.000012958,66,127.0.0.1,127.0.0.1,8000,46212,0x0011,
0.182508242,0.000008000,66,127.0.0.1,127.0.0.1,46212,8000,0x0011,
0.182514283,0.000006041,66,127.0.0.1,127.0.0.1,8000,46212,0x0010,
0.187185179,0.004670896,74,127.0.0.1,127.0.0.1,46226,8000,0x0002,
0.187194595,0.000009416,74,127.0.0.1,127.0.0.1,8000,46226,0x0012,
0.187200262,0.000005667,66,127.0.0.1,127.0.0.1,46226,8000,0x0010,
0.187233594,0.000033332,163,127.0.0.1,127.0.0.1,46226,8000,0x0018,
0.187235969,0.000002375,66,127.0.0.1,127.0.0.1,8000,46226,0x0010,
0.187751958,0.000515989,222,127.0.0.1,127.0.0.1,8000,46226,0x0018,
0.187761499,0.000009541,66,127.0.0.1,127.0.0.1,46226,8000,0x0010,
0.187771166,0.000009667,1711,127.0.0.1,127.0.0.1,8000,46226,0x0018,
0.187773249,0.000002083,66,127.0.0.1,127.0.0.1,46226,8000,0x0010,
0.187786082,0.000012833,66,127.0.0.1,127.0.0.1,8000,46226,0x0011,
0.187806748,0.000020666,66,127.0.0.1,127.0.0.1,46226,8000,0x0011,
0.187812998,0.000006250,66,127.0.0.1,127.0.0.1,8000,46226,0x0010,
0.192924217,0.005111219,74,127.0.0.1,127.0.0.1,46242,8000,0x0002,
0.192934592,0.000010375,74,127.0.0.1,127.0.0.1,8000,46242,0x0012,
0.192940758,0.000006166,66,127.0.0.1,127.0.0.1,46242,8000,0x0010,
0.192996257,0.000055499,163,127.0.0.1,127.0.0.1,46242,8000,0x0018,
0.192998840,0.000002583,66,127.0.0.1,127.0.0.1,8000,46242,0x0010,
0.193663200,0.000664360,222,127.0.0.1,127.0.0.1,8000,46242,0x0018,
0.193673242,0.000010042,66,127.0.0.1,127.0.0.1,46242,8000,0x0010,
0.193683325,0.000010083,1711,127.0.0.1,127.0.0.1,8000,46242,0x0018,
0.193685491,0.000002166,66,127.0.0.1,127.0.0.1,46242,8000,0x0010,
0.193699283,0.000013792,66,127.0.0.1,127.0.0.1,8000,46242,0x0011,
0.193762240,0.000062957,66,127.0.0.1,127.0.0.1,46242,8000,0x0011,
0.193769531,0.000007291,66,127.0.0.1,127.0.0.1,8000,46242,0x0010,
0.197742900,0.003973369,74,127.0.0.1,127.0.0.1,46246,8000,0x0002,
0.197749692,0.000006792,74,127.0.0.1,127.0.0.1,8000,46246,0x0012,
0.197754650,0.000004958,66,127.0.0.1,127.0.0.1,46246,8000,0x0010,
0.197801107,0.000046457,163,127.0.0.1,127.0.0.1,46246,8000,0x0018,
0.197803316,0.000002209,66,127.0.0.1,127.0.0.1,8000,46246,0x0010,
0.198404386,0.000601070,222,127.0.0.1,127.0.0.1,8000,46246,0x0018,
0.198413594,0.000009208,66,127.0.0.1,127.0.0.1,46246,8000,0x0010,
0.198423344,0.000009750,1711,127.0.0.1,127.0.0.1,8000,46246,0x0018,
0.198425052,0.000001708,66,127.0.0.1,127.0.0.1,46246,8000,0x0010,
0.198436593,0.000011541,66,127.0.0.1,127.0.0.1,8000,46246,0x0011,
0.198449176,0.000012583,66,127.0.0.1,127.0.0.1,46246,8000,0x0011,
0.198456676,0.000007500,66,127.0.0.1,127.0.0.1,8000,46246,0x0010,
0.202851828,0.004395152,74,127.0.0.1,127.0.0.1,46254,8000,0x0002,
0.202860119,0.000008291,74,127.0.0.1,127.0.0.1,8000,46254,0x0012,
0.202866119,0.000006000,66,127.0.0.1,127.0.0.1,46254,8000,0x0010,
0.202897077,0.000030958,163,127.0.0.1,127.0.0.1,46254,8000,0x0018,
0.202899327,0.000002250,66,127.0.0.1,127.0.0.1,8000,46254,0x0010,
0.203477564,0.000578237,222,127.0.0.1,127.0.0.1,8000,46254,0x0018,
0.203488022,0.000010458,66,127.0.0.1,127.0.0.1,46254,8000,0x0010,
0.203498980,0.000010958,1711,127.0.0.1,127.0.0.1,8000,46254,0x0018,
0.203500980,0.000002000,66,127.0.0.1,127.0.0.1,46254,8000,0x0010,
0.203515104,0.000014124,66,127.0.0.1,127.0.0.1,8000,46254,0x0011,
0.203528104,0.000013000,66,127.0.0.1,127.0.0.1,46254,8000,0x0011,
0.203534354,0.000006250,66,127.0.0.1,127.0.0.1,8000,46254,0x0010,
0.207946713,0.004412359,74,127.0.0.1,127.0.0.1,46270,8000,0x0002,
0.207954172,0.000007459,74,127.0.0.1,127.0.0.1,8000,46270,0x0012,
0.207959630,0.000005458,66,127.0.0.1,127.0.0.1,46270,8000,0x0010,
0.207993087,0.000033457,163,127.0.0.1,127.0.0.1,46270,8000,0x0018,
0.207995212,0.000002125,66,127.0.0.1,127.0.0.1,8000,46270,0x0010,
0.208504451,0.000509239,222,127.0.0.1,127.0.0.1,8000,46270,0x0018,
0.208532867,0.000028416,66,127.0.0.1,127.0.0.1,46270,8000,0x0010,
0.208547575,0.000014708,1711,127.0.0.1,127.0.0.1,8000,46270,0x0018,
0.208549533,0.000001958,66,127.0.0.1,127.0.0.1,46270,8000,0x0010,
0.208561700,0.000012167,66,127.0.0.1,127.0.0.1,8000,46270,0x0011,
0.208570366,0.000008666,66,127.0.0.1,127.0.0.1,46270,8000,0x0011,
0.208798111,0.000227745,66,127.0.0.1,127.0.0.1,8000,46270,0x0010,
0.212759522,0.003961411,74,127.0.0.1,127.0.0.1,46272,8000,0x0002,
0.212763605,0.000004083,74,127.0.0.1,127.0.0.1,8000,46272,0x0012,
0.212766730,0.000003125,66,127.0.0.1,127.0.0.1,46272,8000,0x0010,
0.212792813,0.000026083,163,127.0.0.1,127.0.0.1,46272,8000,0x0018,
0.212794605,0.000001792,66,127.0.0.1,127.0.0.1,8000,46272,0x0010,
0.213292135,0.000497530,222,127.0.0.1,127.0.0.1,8000,46272,0x0018,
0.213301802,0.000009667,66,127.0.0.1,127.0.0.1,46272,8000,0x0010,
0.213311218,0.000009416,1711,127.0.0.1,127.0.0.1,8000,46272,0x0018,
0.213312801,0.000001583,66,127.0.0.1,127.0.0.1,46272,8000,0x0010,
0.213323718,0.000010917,66,127.0.0.1,127.0.0.1,8000,46272,0x0011,
0.213345342,0.000021624,66,127.0.0.1,127.0.0.1,46272,8000,0x0011,
0.213351009,0.000005667,66,127.0.0.1,127.0.0.1,8000,46272,0x0010,
0.217843450,0.004492441,74,127.0.0.1,127.0.0.1,46276,8000,0x0002,
0.217848658,0.000005208,74,127.0.0.1,127.0.0.1,8000,46276,0x0012,
0.217852783,0.000004125,66,127.0.0.1,127.0.0.1,46276,8000,0x0010,
0.217886282,0.000033499,163,127.0.0.1,127.0.0.1,46276,8000,0x0018,
0.217888282,0.000002000,66,127.0.0.1,127.0.0.1,8000,46276,0x0010,
0.218383938,0.000495656,222,127.0.0.1,127.0.0.1,8000,46276,0x0018,
0.218399437,0.000015499,66,127.0.0.1,127.0.0.1,46276,8000,0x0010,
0.218413979,0.000014542,1711,127.0.0.1,127.0.0.1,8000,46276,0x0018,
0.218415604,0.000001625,66,127.0.0.1,127.0.0.1,46276,8000,0x0010,
0.218428728,0.000013124,66,127.0.0.1,127.0.0.1,8000,46276,0x0011,
0.218432312,0.000003584,66,127.0.0.1,127.0.0.1,46276,8000,0x0011,
0.218434895,0.000002583,66,127.0.0.1,127.0.0.1,8000,46276,0x0010,
0.218436812,0.000001917,66,127.0.0.1,127.0.0.1,46276,8000,0x0010,
0.222506387,0.004069575,74,127.0.0.1,127.0.0.1,46278,8000,0x0002,
0.222514428,0.000008041,74,127.0.0.1,127.0.0.1,8000,46278,0x0012,
0.222519803,0.000005375,66,127.0.0.1,127.0.0.1,46278,8000,0x0010,
0.222548844,0.000029041,163,127.0.0.1,127.0.0.1,46278,8000,0x0018,
0.222551219,0.000002375,66,127.0.0.1,127.0.0.1,8000,46278,0x0010,
0.223026875,0.000475656,222,127.0.0.1,127.0.0.1,8000,46278,0x0018,
0.223041625,0.000014750,66,127.0.0.1,127.0.0.1,46278,8000,0x0010,
0.223055875,0.000014250,1711,127.0.0.1,127.0.0.1,8000,46278,0x0018,
0.223057250,0.000001375,66,127.0.0.1,127.0.0.1,46278,8000,0x0010,
0.223069833,0.000012583,66,127.0.0.1,127.0.0.1,8000,46278,0x0011,
0.223076499,0.000006666,66,127.0.0.1,127.0.0.1,46278,8000,0x0011,
0.223083124,0.000006625,66,127.0.0.1,127.0.0.1,8000,46278,0x0010,
0.226622711,0.003539587,74,127.0.0.1,127.0.0.1,46286,8000,0x0002,
0.226626920,0.000004209,74,127.0.0.1,127.0.0.1,8000,46286,0x0012,
0.226630253,0.000003333,66,127.0.0.1,127.0.0.1,46286,8000,0x0010,
0.226656794,0.000026541,163,127.0.0.1,127.0.0.1,46286,8000,0x0018,
0.226658419,0.000001625,66,127.0.0.1,127.0.0.1,8000,46286,0x0010,
0.227097201,0.000438782,222,127.0.0.1,127.0.0.1,8000,46286,0x0018,
0.227111950,0.000014749,66,127.0.0.1,127.0.0.1,46286,8000,0x0010,
0.227122825,0.000010875,1711,127.0.0.1,127.0.0.1,8000,46286,0x0018,
0.227124575,0.000001750,66,127.0.0.1,127.0.0.1,46286,8000,0x0010,
0.227135117,0.000010542,66,127.0.0.1,127.0.0.1,8000,46286,0x0011,
0.227147033,0.000011916,66,127.0.0.1,127.0.0.1,46286,8000,0x0011,
0.227152116,0.000005083,66,127.0.0.1,127.0.0.1,8000,46286,0x0010,
0.230437501,0.003285385,74,127.0.0.1,127.0.0.1,46288,8000,0x0002,
0.230441251,0.000003750,74,127.0.0.1,127.0.0.1,8000,46288,0x0012,
0.230444209,0.000002958,66,127.0.0.1,127.0.0.1,46288,8000,0x0010,
0.230470125,0.000025916,163,127.0.0.1,127.0.0.1,46288,8000,0x0018,
0.230471750,0.000001625,66,127.0.0.1,127.0.0.1,8000,46288,0x0010,
0.230893991,0.000422241,222,127.0.0.1,127.0.0.1,8000,46288,0x0018,
0.230946031,0.000052040,66,127.0.0.1,127.0.0.1,46288,8000,0x0010,
0.230960447,0.000014416,1711,127.0.0.1,127.0.0.1,8000,46288,0x0018,
0.230961989,0.000001542,66,127.0.0.1,127.0.0.1,46288,8000,0x0010,
0.230973155,0.000011166,66,127.0.0.1,127.0.0.1,8000,46288,0x0011,
0.230981572,0.000008417,66,127.0.0.1,127.0.0.1,46288,8000,0x0011,
0.230986655,0.000005083,66,127.0.0.1,127.0.0.1,8000,46288,0x0010,
0.234699947,0.003713292,74,127.0.0.1,127.0.0.1,46294,8000,0x0002,
0.234706405,0.000006458,74,127.0.0.1,127.0.0.1,8000,46294,0x0012,
0.234711363,0.000004958,66,127.0.0.1,127.0.0.1,46294,8000,0x0010,
0.234744446,0.000033083,163,127.0.0.1,127.0.0.1,46294,8000,0x0018,
0.234746529,0.000002083,66,127.0.0.1,127.0.0.1,8000,46294,0x0010,
0.235307517,0.000560988,222,127.0.0.1,127.0.0.1,8000,46294,0x0018,
0.235315600,0.000008083,66,127.0.0.1,127.0.0.1,46294,8000,0x0010,
0.235326266,0.000010666,1711,127.0.0.1,127.0.0.1,8000,46294,0x0018,
0.235328225,0.000001959,66,127.0.0.1,127.0.0.1,46294,8000,0x0010,
0.235341558,0.000013333,66,127.0.0.1,127.0.0.1,8000,46294,0x0011,
0.235384473,0.000042915,66,127.0.0.1,127.0.0.1,46294,8000,0x0011,
0.235390348,0.000005875,66,127.0.0.1,127.0.0.1,8000,46294,0x0010,
0.239287219,0.003896871,74,127.0.0.1,127.0.0.1,46302,8000,0x0002,
0.239294636,0.000007417,74,127.0.0.1,127.0.0.1,8000,46302,0x0012,
0.239299594,0.000004958,66,127.0.0.1,127.0.0.1,46302,8000,0x0010,
0.239327968,0.000028374,163,127.0.0.1,127.0.0.1,46302,8000,0x0018,
0.239330551,0.000002583,66,127.0.0.1,127.0.0.1,8000,46302,0x0010,
0.239824457,0.000493906,222,127.0.0.1,127.0.0.1,8000,46302,0x0018,
0.239833790,0.000009333,66,127.0.0.1,127.0.0.1,46302,8000,0x0010,
0.239843415,0.000009625,1711,127.0.0.1,127.0.0.1,8000,46302,0x0018,
0.239845248,0.000001833,66,127.0.0.1,127.0.0.1,46302,8000,0x0010,
0.239857081,0.000011833,66,127.0.0.1,127.0.0.1,8000,46302,0x0011,
0.239872206,0.000015125,66,127.0.0.1,127.0.0.1,46302,8000,0x0011,
0.239881206,0.000009000,66,127.0.0.1,127.0.0.1,8000,46302,0x0010,
0.243457542,0.003576336,74,127.0.0.1,127.0.0.1,46314,8000,0x0002,
0.243461459,0.000003917,74,127.0.0.1,127.0.0.1,8000,46314,0x0012,
0.243464959,0.000003500,66,127.0.0.1,127.0.0.1,46314,8000,0x0010,
0.243489167,0.000024208,163,127.0.0.1,127.0.0.1,46314,8000,0x0018,
0.243490958,0.000001791,66,127.0.0.1,127.0.0.1,8000,46314,0x0010,
0.243911449,0.000420491,222,127.0.0.1,127.0.0.1,8000,46314,0x0018,
0.243924823,0.000013374,66,127.0.0.1,127.0.0.1,46314,8000,0x0010,
0.243933198,0.000008375,1711,127.0.0.1,127.0.0.1,8000,46314,0x0018,
0.243934573,0.000001375,66,127.0.0.1,127.0.0.1,46314,8000,0x0010,
0.243943948,0.000009375,66,127.0.0.1,127.0.0.1,8000,46314,0x0011,
0.243958989,0.000015041,66,127.0.0.1,127.0.0.1,46314,8000,0x0011,
0.243963614,0.000004625,66,127.0.0.1,127.0.0.1,8000,46314,0x0010,
0.247397454,0.003433840,74,127.0.0.1,127.0.0.1,46324,8000,0x0002,
0.247400996,0.000003542,74,127.0.0.1,127.0.0.1,8000,46324,0x0012,
0.247403995,0.000002999,66,127.0.0.1,127.0.0.1,46324,8000,0x0010,
0.247429995,0.000026000,163,127.0.0.1,127.0.0.1,46324,8000,0x0018,
0.247431662,0.000001667,66,127.0.0.1,127.0.0.1,8000,46324,0x0010,
0.247820069,0.000388407,222,127.0.0.1,127.0.0.1,8000,46324,0x0018,
0.247829736,0.000009667,66,127.0.0.1,127.0.0.1,46324,8000,0x0010,
0.247840194,0.000010458,1711,127.0.0.1,127.0.0.1,8000,46324,0x0018,
0.247841694,0.000001500,66,127.0.0.1,127.0.0.1,46324,8000,0x0010,
0.247852735,0.000011041,66,127.0.0.1,127.0.0.1,8000,46324,0x0011,
0.247864027,0.000011292,66,127.0.0.1,127.0.0.1,46324,8000,0x0011,
0.247869652,0.000005625,66,127.0.0.1,127.0.0.1,8000,46324,0x0010,
0.251235160,0.003365508,74,127.0.0.1,127.0.0.1,46340,8000,0x0002,
0.251239076,0.000003916,74,127.0.0.1,127.0.0.1,8000,46340,0x0012,
0.251242118,0.000003042,66,127.0.0.1,127.0.0.1,46340,8000,0x0010,
0.251268575,0.000026457,163,127.0.0.1,127.0.0.1,46340,8000,0x0018,
0.251270367,0.000001792,66,127.0.0.1,127.0.0.1,8000,46340,0x0010,
0.251745148,0.000474781,222,127.0.0.1,127.0.0.1,8000,46340,0x0018,
0.251752648,0.000007500,66,127.0.0.1,127.0.0.1,46340,8000,0x0010,
0.251760814,0.000008166,1711,127.0.0.1,127.0.0.1,8000,46340,0x0018,
0.251762523,0.000001709,66,127.0.0.1,127.0.0.1,46340,8000,0x0010,
0.251772314,0.000009791,66,127.0.0.1,127.0.0.1,8000,46340,0x0011,
0.251864062,0.000091748,66,127.0.0.1,127.0.0.1,46340,8000,0x0011,
0.251868520,0.000004458,66,127.0.0.1,127.0.0.1,8000,46340,0x0010,
0.255984720,0.004116200,74,127.0.0.1,127.0.0.1,46356,8000,0x0002,
0.255991720,0.000007000,74,127.0.0.1,127.0.0.1,8000,46356,0x0012,
0.255997136,0.000005416,66,127.0.0.1,127.0.0.1,46356,8000,0x0010,
0.256025927,0.000028791,163,127.0.0.1,127.0.0.1,46356,8000,0x0018,
0.256028385,0.000002458,66,127.0.0.1,127.0.0.1,8000,46356,0x0010,
0.256588040,0.000559655,222,127.0.0.1,127.0.0.1,8000,46356,0x0018,
0.256608331,0.000020291,66,127.0.0.1,127.0.0.1,46356,8000,0x0010,
0.256619914,0.000011583,1711,127.0.0.1,127.0.0.1,8000,46356,0x0018,
0.256621789,0.000001875,66,127.0.0.1,127.0.0.1,46356,8000,0x0010,
0.256635664,0.000013875,66,127.0.0.1,127.0.0.1,8000,46356,0x0011,
0.256651663,0.000015999,66,127.0.0.1,127.0.0.1,46356,8000,0x0011,
0.256658580,0.000006917,66,127.0.0.1,127.0.0.1,8000,46356,0x0010,
0.260537118,0.003878538,74,127.0.0.1,127.0.0.1,46370,8000,0x0002,
0.260542409,0.000005291,74,127.0.0.1,127.0.0.1,8000,46370,0x0012,
0.260546326,0.000003917,66,127.0.0.1,127.0.0.1,46370,8000,0x0010,
0.260574575,0.000028249,163,127.0.0.1,127.0.0.1,46370,8000,0x0018,
0.260576159,0.000001584,66,127.0.0.1,127.0.0.1,8000,46370,0x0010,
0.261064106,0.000487947,222,127.0.0.1,127.0.0.1,8000,46370,0x0018,
0.261073689,0.000009583,66,127.0.0.1,127.0.0.1,46370,8000,0x0010,
0.261082439,0.000008750,1711,127.0.0.1,127.0.0.1,8000,46370,0x0018,
0.261083939,0.000001500,66,127.0.0.1,127.0.0.1,46370,8000,0x0010,
0.261094230,0.000010291,66,127.0.0.1,127.0.0.1,8000,46370,0x0011,
0.261121271,0.000027041,66,127.0.0.1,127.0.0.1,46370,8000,0x0011,
0.261126313,0.000005042,66,127.0.0.1,127.0.0.1,8000,46370,0x0010,
0.265198805,0.004072492,74,127.0.0.1,127.0.0.1,46382,8000,0x0002,
0.265205096,0.000006291,74,127.0.0.1,127.0.0.1,8000,46382,0x0012,
0.265210471,0.000005375,66,127.0.0.1,127.0.0.1,46382,8000,0x0010,
0.265260762,0.000050291,163,127.0.0.1,127.0.0.1,46382,8000,0x0018,
0.265263178,0.000002416,66,127.0.0.1,127.0.0.1,8000,46382,0x0010,
0.266279031,0.001015853,222,127.0.0.1,127.0.0.1,8000,46382,0x0018,
0.266285947,0.000006916,66,127.0.0.1,127.0.0.1,46382,8000,0x0010,
0.266298239,0.000012292,1711,127.0.0.1,127.0.0.1,8000,46382,0x0018,
0.266299905,0.000001666,66,127.0.0.1,127.0.0.1,46382,8000,0x0010,
0.266312947,0.000013042,66,127.0.0.1,127.0.0.1,8000,46382,0x0011,
0.266361320,0.000048373,66,127.0.0.1,127.0.0.1,46382,8000,0x0011,
0.266367612,0.000006292,66,127.0.0.1,127.0.0.1,8000,46382,0x0010,
0.270617433,0.004249821,74,127.0.0.1,127.0.0.1,46392,8000,0x0002,
0.270640891,0.000023458,74,127.0.0.1,127.0.0.1,8000,46392,0x0012,
0.270647516,0.000006625,66,127.0.0.1,127.0.0.1,46392,8000,0x0010,
0.270911302,0.000263786,163,127.0.0.1,127.0.0.1,46392,8000,0x0018,
0.270914177,0.000002875,66,127.0.0.1,127.0.0.1,8000,46392,0x0010,
0.271607536,0.000693359,222,127.0.0.1,127.0.0.1,8000,46392,0x0018,
0.271615786,0.000008250,66,127.0.0.1,127.0.0.1,46392,8000,0x0010,
0.271625327,0.000009541,1711,127.0.0.1,127.0.0.1,8000,46392,0x0018,
0.271627161,0.000001834,66,127.0.0.1,127.0.0.1,46392,8000,0x0010,
0.271639494,0.000012333,66,127.0.0.1,127.0.0.1,8000,46392,0x0011,
0.271652494,0.000013000,66,127.0.0.1,127.0.0.1,46392,8000,0x0011,
0.271660785,0.000008291,66,127.0.0.1,127.0.0.1,8000,46392,0x0010,
0.275438742,0.003777957,74,127.0.0.1,127.0.0.1,46400,8000,0x0002,
0.275443325,0.000004583,74,127.0.0.1,127.0.0.1,8000,46400,0x0012,
0.275446742,0.000003417,66,127.0.0.1,127.0.0.1,46400,8000,0x0010,
0.275474491,0.000027749,163,127.0.0.1,127.0.0.1,46400,8000,0x0018,
0.275476366,0.000001875,66,127.0.0.1,127.0.0.1,8000,46400,0x0010,
0.275880232,0.000403866,222,127.0.0.1,127.0.0.1,8000,46400,0x0018,
0.275890149,0.000009917,66,127.0.0.1,127.0.0.1,46400,8000,0x0010,
0.275898607,0.000008458,1711,127.0.0.1,127.0.0.1,8000,46400,0x0018,
0.275900107,0.000001500,66,127.0.0.1,127.0.0.1,46400,8000,0x0010,
0.275910231,0.000010124,66,127.0.0.1,127.0.0.1,8000,46400,0x0011,
0.275925231,0.000015000,66,127.0.0.1,127.0.0.1,46400,8000,0x0011,
0.276179392,0.000254161,66,127.0.0.1,127.0.0.1,8000,46400,0x0010,
0.279633773,0.003454381,74,127.0.0.1,127.0.0.1,46408,8000,0x0002,
0.279637815,0.000004042,74,127.0.0.1,127.0.0.1,8000,46408,0x0012,
0.279640856,0.000003041,66,127.0.0.1,127.0.0.1,46408,8000,0x0010,
0.279663064,0.000022208,163,127.0.0.1,127.0.0.1,46408,8000,0x0018,
0.279664647,0.000001583,66,127.0.0.1,127.0.0.1,8000,46408,0x0010,
0.280019306,0.000354659,222,127.0.0.1,127.0.0.1,8000,46408,0x0018,
0.280040389,0.000021083,66,127.0.0.1,127.0.0.1,46408,8000,0x0010,
0.280053722,0.000013333,1711,127.0.0.1,127.0.0.1,8000,46408,0x0018,
0.280055430,0.000001708,66,127.0.0.1,127.0.0.1,46408,8000,0x0010,
0.280067222,0.000011792,66,127.0.0.1,127.0.0.1,8000,46408,0x0011,
0.280073846,0.000006624,66,127.0.0.1,127.0.0.1,46408,8000,0x0011,
0.280078888,0.000005042,66,127.0.0.1,127.0.0.1,8000,46408,0x0010,
0.283596184,0.003517296,74,127.0.0.1,127.0.0.1,46410,8000,0x0002,
0.283600559,0.000004375,74,127.0.0.1,127.0.0.1,8000,46410,0x0012,
0.283603892,0.000003333,66,127.0.0.1,127.0.0.1,46410,8000,0x0010,
0.283628183,0.000024291,163,127.0.0.1,127.0.0.1,46410,8000,0x0018,
0.283629975,0.000001792,66,127.0.0.1,127.0.0.1,8000,46410,0x0010,
0.284011966,0.000381991,222,127.0.0.1,127.0.0.1,8000,46410,0x0018,
0.284021175,0.000009209,66,127.0.0.1,127.0.0.1,46410,8000,0x0010,
0.284029799,0.000008624,1711,127.0.0.1,127.0.0.1,8000,46410,0x0018,
0.284031383,0.000001584,66,127.0.0.1,127.0.0.1,46410,8000,0x0010,
0.284041757,0.000010374,66,127.0.0.1,127.0.0.1,8000,46410,0x0011,
0.284056424,0.000014667,66,127.0.0.1,127.0.0.1,46410,8000,0x0011,
0.284061632,0.000005208,66,127.0.0.1,127.0.0.1,8000,46410,0x0010,
0.287893504,0.003831872,74,127.0.0.1,127.0.0.1,46412,8000,0x0002,
0.287900963,0.000007459,74,127.0.0.1,127.0.0.1,8000,46412,0x0012,
0.287906421,0.000005458,66,127.0.0.1,127.0.0.1,46412,8000,0x0010,
0.287935670,0.000029249,163,127.0.0.1,127.0.0.1,46412,8000,0x0018,
0.287938170,0.000002500,66,127.0.0.1,127.0.0.1,8000,46412,0x0010,
0.288437701,0.000499531,222,127.0.0.1,127.0.0.1,8000,46412,0x0018,
0.288449159,0.000011458,66,127.0.0.1,127.0.0.1,46412,8000,0x0010,
0.288458367,0.000009208,1711,127.0.0.1,127.0.0.1,8000,46412,0x0018,
0.288460283,0.000001916,66,127.0.0.1,127.0.0.1,46412,8000,0x0010,
0.288472700,0.000012417,66,127.0.0.1,127.0.0.1,8000,46412,0x0011,
0.288485325,0.000012625,66,127.0.0.1,127.0.0.1,46412,8000,0x0011,
0.288491866,0.000006541,66,127.0.0.1,127.0.0.1,8000,46412,0x0010,
0.292340196,0.003848330,74,127.0.0.1,127.0.0.1,46420,8000,0x0002,
0.292344530,0.000004334,74,127.0.0.1,127.0.0.1,8000,46420,0x0012,
0.292347488,0.000002958,66,127.0.0.1,127.0.0.1,46420,8000,0x0010,
0.292372446,0.000024958,163,127.0.0.1,127.0.0.1,46420,8000,0x0018,
0.292374196,0.000001750,66,127.0.0.1,127.0.0.1,8000,46420,0x0010,
0.292816477,0.000442281,222,127.0.0.1,127.0.0.1,8000,46420,0x0018,
0.292826644,0.000010167,66,127.0.0.1,127.0.0.1,46420,8000,0x0010,
0.292837060,0.000010416,1711,127.0.0.1,127.0.0.1,8000,46420,0x0018,
0.292838644,0.000001584,66,127.0.0.1,127.0.0.1,46420,8000,0x0010,
0.292850060,0.000011416,66,127.0.0.1,127.0.0.1,8000,46420,0x0011,
0.292862768,0.000012708,66,127.0.0.1,127.0.0.1,46420,8000,0x0011,
0.292868018,0.000005250,66,127.0.0.1,127.0.0.1,8000,46420,0x0010,
0.296621850,0.003753832,74,127.0.0.1,127.0.0.1,46436,8000,0x0002,
0.296628225,0.000006375,74,127.0.0.1,127.0.0.1,8000,46436,0x0012,
0.296633142,0.000004917,66,127.0.0.1,127.0.0.1,46436,8000,0x0010,
0.296679599,0.000046457,163,127.0.0.1,127.0.0.1,46436,8000,0x0018,
0.296681849,0.000002250,66,127.0.0.1,127.0.0.1,8000,46436,0x0010,
0.297260336,0.000578487,222,127.0.0.1,127.0.0.1,8000,46436,0x0018,
0.297269586,0.000009250,66,127.0.0.1,127.0.0.1,46436,8000,0x0010,
0.297279627,0.000010041,1711,127.0.0.1,127.0.0.1,8000,46436,0x0018,
